Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006
36061019400,Census Tract 194,"Census Tract 194, New York County, New York",ny,140,0,ACSSF,5984,,,,,36,61,,,,19400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019400,,,175052,0,2513,175,979,703,414,242,6.96,38.96,27.97,16.47,9.63
36061019500,Census Tract 195,"Census Tract 195, New York County, New York",ny,140,0,ACSSF,5985,,,,,36,61,,,,19500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019500,,,218436,166301,2131,133,878,415,547,158,6.24,41.2,19.47,25.67,7.41
36061019600,Census Tract 196,"Census Tract 196, New York County, New York",ny,140,0,ACSSF,5986,,,,,36,61,,,,19600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019600,,,177186,0,1613,78,622,367,441,105,4.84,38.56,22.75,27.34,6.51
36061019701,Census Tract 197.01,"Census Tract 197.01, New York County, New York",ny,140,0,ACSSF,5987,,,,,36,61,,,,19701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019701,,,235976,0,329,39,91,91,75,33,11.85,27.66,27.66,22.8,10.03
36061019702,Census Tract 197.02,"Census Tract 197.02, New York County, New York",ny,140,0,ACSSF,5988,,,,,36,61,,,,19702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019702,,,47396,0,873,36,381,156,208,92,4.12,43.64,17.87,23.83,10.54
36061019800,Census Tract 198,"Census Tract 198, New York County, New York",ny,140,0,ACSSF,5989,,,,,36,61,,,,19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019800,,,225452,0,787,65,353,138,208,23,8.26,44.85,17.53,26.43,2.92
36061019900,Census Tract 199,"Census Tract 199, New York County, New York",ny,140,0,ACSSF,5990,,,,,36,61,,,,19900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061019900,,,226590,192056,2171,189,648,314,817,203,8.71,29.85,14.46,37.63,9.35
36061020000,Census Tract 200,"Census Tract 200, New York County, New York",ny,140,0,ACSSF,5991,,,,,36,61,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020000,,,129287,0,1025,51,450,202,255,67,4.98,43.9,19.71,24.88,6.54
36061020101,Census Tract 201.01,"Census Tract 201.01, New York County, New York",ny,140,0,ACSSF,5992,,,,,36,61,,,,20101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020101,,,55127,0,196,25,79,19,57,16,12.76,40.31,9.69,29.08,8.16
36061020102,Census Tract 201.02,"Census Tract 201.02, New York County, New York",ny,140,0,ACSSF,5993,,,,,36,61,,,,20102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020102,,,83350,0,1402,151,562,304,314,71,10.77,40.09,21.68,22.4,5.06
36061020300,Census Tract 203,"Census Tract 203, New York County, New York",ny,140,0,ACSSF,5994,,,,,36,61,,,,20300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020300,,,178223,0,314,27,66,63,127,31,8.6,21.02,20.06,40.45,9.87
36061020500,Census Tract 205,"Census Tract 205, New York County, New York",ny,140,0,ACSSF,5995,,,,,36,61,,,,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020500,,,281121,374540,917,154,408,163,182,10,16.79,44.49,17.78,19.85,1.09
36061020600,Census Tract 206,"Census Tract 206, New York County, New York",ny,140,0,ACSSF,5996,,,,,36,61,,,,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020600,,,148748,0,1377,87,556,236,393,105,6.32,40.38,17.14,28.54,7.63
36061020701,Census Tract 207.01,"Census Tract 207.01, New York County, New York",ny,140,0,ACSSF,5997,,,,,36,61,,,,20701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020701,,,47273,0,1152,52,360,224,286,230,4.51,31.25,19.44,24.83,19.97
36061020800,Census Tract 208,"Census Tract 208, New York County, New York",ny,140,0,ACSSF,5998,,,,,36,61,,,,20800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020800,,,148566,0,1811,281,784,259,462,25,15.52,43.29,14.3,25.51,1.38
36061020901,Census Tract 209.01,"Census Tract 209.01, New York County, New York",ny,140,0,ACSSF,5999,,,,,36,61,,,,20901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061020901,,,115806,0,1461,75,561,307,337,181,5.13,38.4,21.01,23.07,12.39
36061021000,Census Tract 210,"Census Tract 210, New York County, New York",ny,140,0,ACSSF,6000,,,,,36,61,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021000,,,203715,116287,2951,154,1379,597,535,286,5.22,46.73,20.23,18.13,9.69
36061021100,Census Tract 211,"Census Tract 211, New York County, New York",ny,140,0,ACSSF,6001,,,,,36,61,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021100,,,347998,307945,3042,348,793,637,975,289,11.44,26.07,20.94,32.05,9.5
36061021200,Census Tract 212,"Census Tract 212, New York County, New York",ny,140,0,ACSSF,6002,,,,,36,61,,,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021200,,,176416,0,2470,124,1150,505,678,13,5.02,46.56,20.45,27.45,0.53
36061021303,Census Tract 213.03,"Census Tract 213.03, New York County, New York",ny,140,0,ACSSF,6003,,,,,36,61,,,,21303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021303,,,153292,0,2261,213,814,504,619,111,9.42,36,22.29,27.38,4.91
36061021400,Census Tract 214,"Census Tract 214, New York County, New York",ny,140,0,ACSSF,6004,,,,,36,61,,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021400,,,135562,0,1943,133,923,370,453,64,6.85,47.5,19.04,23.31,3.29
36061021500,Census Tract 215,"Census Tract 215, New York County, New York",ny,140,0,ACSSF,6005,,,,,36,61,,,,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021500,,,69708,0,1627,105,578,373,467,104,6.45,35.53,22.93,28.7,6.39
36061021600,Census Tract 216,"Census Tract 216, New York County, New York",ny,140,0,ACSSF,6006,,,,,36,61,,,,21600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021600,,,173198,0,3104,269,1344,565,664,262,8.67,43.3,18.2,21.39,8.44
36061021703,Census Tract 217.03,"Census Tract 217.03, New York County, New York",ny,140,0,ACSSF,6007,,,,,36,61,,,,21703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36061021703,,,313863,0,0,0,0,0,0,0,,,,,
